,Timestamp,Price
117,2023-08-24 09:18:25,2532.75
118,2023-08-24 09:18:26,2532.25
119,2023-08-24 09:18:27,2532.6
120,2023-08-24 09:18:28,2532.55
121,2023-08-24 09:18:29,2532.0
122,2023-08-24 09:18:30,2531.45
123,2023-08-24 09:18:31,2533.3
124,2023-08-24 09:18:32,2532.0
125,2023-08-24 09:18:33,2532.65
126,2023-08-24 09:18:34,2532.45
127,2023-08-24 09:18:35,2532.3
128,2023-08-24 09:18:36,2531.95
129,2023-08-24 09:18:37,2530.85
130,2023-08-24 09:18:38,2531.45
131,2023-08-24 09:18:40,2531.95
132,2023-08-24 09:18:41,2532.2
133,2023-08-24 09:18:42,2532.1
134,2023-08-24 09:18:43,2532.4
135,2023-08-24 09:18:44,2532.0
136,2023-08-24 09:18:45,2532.3
137,2023-08-24 09:18:46,2532.3
138,2023-08-24 09:18:47,2531.05
139,2023-08-24 09:18:48,2531.75
140,2023-08-24 09:18:49,2531.7
141,2023-08-24 09:18:50,2531.45
142,2023-08-24 09:18:51,2531.45
143,2023-08-24 09:18:52,2531.7
144,2023-08-24 09:18:53,2531.1
145,2023-08-24 09:18:54,2531.65
146,2023-08-24 09:18:55,2531.7
147,2023-08-24 09:18:56,2531.1
148,2023-08-24 09:18:57,2532.05
149,2023-08-24 09:18:58,2531.9
150,2023-08-24 09:18:59,2530.7
151,2023-08-24 09:19:00,2531.15
152,2023-08-24 09:19:01,2531.2
153,2023-08-24 09:19:02,2531.85
154,2023-08-24 09:19:03,2531.0
155,2023-08-24 09:19:04,2531.15
156,2023-08-24 09:19:05,2530.7
157,2023-08-24 09:19:06,2530.0
158,2023-08-24 09:19:07,2530.2
159,2023-08-24 09:19:08,2530.0
160,2023-08-24 09:19:09,2530.7
161,2023-08-24 09:19:10,2530.7
162,2023-08-24 09:19:11,2530.7
163,2023-08-24 09:19:12,2530.7
164,2023-08-24 09:19:13,2530.95
165,2023-08-24 09:19:14,2530.85
166,2023-08-24 09:19:15,2530.9
167,2023-08-24 09:19:16,2530.65
168,2023-08-24 09:19:17,2530.0
169,2023-08-24 09:19:18,2530.0
170,2023-08-24 09:19:19,2530.9
171,2023-08-24 09:19:20,2530.65
172,2023-08-24 09:19:21,2530.9
173,2023-08-24 09:19:22,2531.0
174,2023-08-24 09:19:23,2530.8
175,2023-08-24 09:19:24,2530.65
176,2023-08-24 09:19:25,2530.4
177,2023-08-24 09:19:26,2531.4
178,2023-08-24 09:19:27,2531.4
179,2023-08-24 09:19:28,2531.0
180,2023-08-24 09:19:29,2530.05
181,2023-08-24 09:19:30,2530.75
182,2023-08-24 09:19:31,2530.0
183,2023-08-24 09:19:32,2530.75
184,2023-08-24 09:19:33,2530.7
185,2023-08-24 09:19:34,2530.6
186,2023-08-24 09:19:35,2530.7
187,2023-08-24 09:19:36,2531.0
188,2023-08-24 09:19:37,2530.0
189,2023-08-24 09:19:38,2530.65
190,2023-08-24 09:19:39,2530.0
191,2023-08-24 09:19:40,2530.75
192,2023-08-24 09:19:41,2530.7
193,2023-08-24 09:19:42,2530.95
194,2023-08-24 09:19:43,2530.2
195,2023-08-24 09:19:44,2530.1
196,2023-08-24 09:19:45,2530.95
197,2023-08-24 09:19:46,2530.1
198,2023-08-24 09:19:47,2531.0
199,2023-08-24 09:19:48,2531.0
200,2023-08-24 09:19:49,2530.35
201,2023-08-24 09:19:50,2531.0
202,2023-08-24 09:19:51,2530.95
203,2023-08-24 09:19:52,2531.0
204,2023-08-24 09:19:53,2530.2
205,2023-08-24 09:19:54,2531.0
206,2023-08-24 09:19:55,2531.0
207,2023-08-24 09:19:56,2530.0
208,2023-08-24 09:19:57,2530.0
209,2023-08-24 09:19:58,2530.95
210,2023-08-24 09:19:59,2530.95
211,2023-08-24 09:20:00,2530.5
212,2023-08-24 09:20:01,2531.0
213,2023-08-24 09:20:02,2531.0
214,2023-08-24 09:20:03,2532.0
215,2023-08-24 09:20:04,2532.0
216,2023-08-24 09:20:05,2532.0
217,2023-08-24 09:20:07,2532.0
218,2023-08-24 09:20:08,2532.1
219,2023-08-24 09:20:09,2532.5
220,2023-08-24 09:20:10,2533.2
221,2023-08-24 09:20:11,2534.0
222,2023-08-24 09:20:12,2534.0
223,2023-08-24 09:20:13,2533.45
224,2023-08-24 09:20:14,2534.0
225,2023-08-24 09:20:15,2533.45
226,2023-08-24 09:20:16,2533.2
227,2023-08-24 09:20:17,2533.65
228,2023-08-24 09:20:18,2533.65
229,2023-08-24 09:20:20,2533.65
230,2023-08-24 09:20:21,2533.65
231,2023-08-24 09:20:22,2532.0
232,2023-08-24 09:20:23,2532.5
233,2023-08-24 09:20:24,2531.9
234,2023-08-24 09:20:25,2532.75
235,2023-08-24 09:20:26,2532.25
236,2023-08-24 09:20:27,2532.35
237,2023-08-24 09:20:28,2532.85
238,2023-08-24 09:20:29,2532.5
239,2023-08-24 09:20:30,2532.8
240,2023-08-24 09:20:31,2533.8
241,2023-08-24 09:20:32,2532.65
242,2023-08-24 09:20:33,2533.35
243,2023-08-24 09:20:34,2532.4
244,2023-08-24 09:20:35,2532.7
245,2023-08-24 09:20:36,2532.5
246,2023-08-24 09:20:37,2531.55
247,2023-08-24 09:20:38,2532.85
248,2023-08-24 09:20:39,2532.8
249,2023-08-24 09:20:40,2531.75
250,2023-08-24 09:20:41,2532.85
251,2023-08-24 09:20:42,2531.35
252,2023-08-24 09:20:43,2532.15
253,2023-08-24 09:20:44,2531.85
254,2023-08-24 09:20:45,2531.95
255,2023-08-24 09:20:47,2531.55
256,2023-08-24 09:20:48,2531.0
257,2023-08-24 09:20:49,2531.9
258,2023-08-24 09:20:50,2532.1
259,2023-08-24 09:20:51,2531.15
260,2023-08-24 09:20:52,2532.6
261,2023-08-24 09:20:53,2532.8
262,2023-08-24 09:20:54,2531.7
263,2023-08-24 09:20:56,2533.0
264,2023-08-24 09:20:57,2533.2
265,2023-08-24 09:20:58,2532.45
266,2023-08-24 09:20:59,2532.95
267,2023-08-24 09:21:00,2532.25
268,2023-08-24 09:21:01,2533.7
269,2023-08-24 09:21:02,2533.55
270,2023-08-24 09:21:03,2533.5
271,2023-08-24 09:21:04,2533.6
272,2023-08-24 09:21:05,2532.2
273,2023-08-24 09:21:06,2533.0
274,2023-08-24 09:21:07,2532.8
275,2023-08-24 09:21:08,2532.9
276,2023-08-24 09:21:09,2533.0
277,2023-08-24 09:21:10,2532.0
278,2023-08-24 09:21:11,2532.7
279,2023-08-24 09:21:12,2532.55
280,2023-08-24 09:21:13,2531.8
281,2023-08-24 09:21:14,2531.55
282,2023-08-24 09:21:15,2531.8
283,2023-08-24 09:21:16,2531.8
284,2023-08-24 09:21:17,2531.8
285,2023-08-24 09:21:19,2531.8
286,2023-08-24 09:21:20,2532.75
287,2023-08-24 09:21:21,2532.65
288,2023-08-24 09:21:22,2532.7
289,2023-08-24 09:21:23,2532.35
290,2023-08-24 09:21:24,2531.85
291,2023-08-24 09:21:25,2531.85
292,2023-08-24 09:21:26,2532.2
293,2023-08-24 09:21:27,2531.85
294,2023-08-24 09:21:28,2532.2
295,2023-08-24 09:21:30,2531.15
296,2023-08-24 09:21:31,2532.0
297,2023-08-24 09:21:32,2531.85
298,2023-08-24 09:21:33,2531.55
299,2023-08-24 09:21:34,2532.45
300,2023-08-24 09:21:35,2531.95
301,2023-08-24 09:21:36,2531.95
302,2023-08-24 09:21:37,2531.5
303,2023-08-24 09:21:38,2531.5
304,2023-08-24 09:21:39,2531.5
305,2023-08-24 09:21:40,2530.35
306,2023-08-24 09:21:41,2530.8
307,2023-08-24 09:21:42,2530.75
308,2023-08-24 09:21:43,2528.25
309,2023-08-24 09:21:44,2530.55
310,2023-08-24 09:21:46,2529.8
311,2023-08-24 09:21:47,2531.45
312,2023-08-24 09:21:48,2530.75
313,2023-08-24 09:21:49,2531.85
314,2023-08-24 09:21:50,2531.9
315,2023-08-24 09:21:51,2531.9
316,2023-08-24 09:21:52,2531.7
317,2023-08-24 09:22:23,2530.85
318,2023-08-24 09:22:24,2530.85
319,2023-08-24 09:22:25,2530.0
320,2023-08-24 09:22:27,2529.85
321,2023-08-24 09:22:28,2530.0
322,2023-08-24 09:22:29,2529.6
323,2023-08-24 09:22:30,2529.65
324,2023-08-24 09:22:31,2530.5
325,2023-08-24 09:22:32,2530.4
326,2023-08-24 09:22:33,2529.9
327,2023-08-24 09:22:34,2529.9
328,2023-08-24 09:22:35,2529.9
329,2023-08-24 09:22:36,2529.45
330,2023-08-24 09:22:37,2529.85
331,2023-08-24 09:22:38,2529.85
332,2023-08-24 09:22:39,2530.55
333,2023-08-24 09:22:40,2530.0
334,2023-08-24 09:22:41,2530.0
335,2023-08-24 09:22:42,2529.85
336,2023-08-24 09:22:43,2530.25
337,2023-08-24 09:22:44,2529.85
338,2023-08-24 09:22:45,2529.0
339,2023-08-24 09:22:46,2528.7
340,2023-08-24 09:22:47,2528.7
341,2023-08-24 09:22:48,2529.75
342,2023-08-24 09:22:49,2529.75
343,2023-08-24 09:22:50,2529.0
344,2023-08-24 09:22:51,2529.0
345,2023-08-24 09:22:52,2529.75
346,2023-08-24 09:22:53,2529.75
347,2023-08-24 09:22:54,2529.05
348,2023-08-24 09:22:55,2529.9
349,2023-08-24 09:22:56,2529.9
350,2023-08-24 09:22:57,2530.0
351,2023-08-24 09:22:58,2529.2
352,2023-08-24 09:22:59,2530.0
353,2023-08-24 09:23:00,2530.35
354,2023-08-24 09:23:01,2530.5
355,2023-08-24 09:23:02,2530.5
356,2023-08-24 09:23:03,2530.0
357,2023-08-24 09:23:04,2529.95
358,2023-08-24 09:23:05,2529.3
359,2023-08-24 09:23:06,2530.15
360,2023-08-24 09:23:07,2530.7
361,2023-08-24 09:23:08,2530.0
362,2023-08-24 09:23:09,2530.6
363,2023-08-24 09:23:11,2530.15
364,2023-08-24 09:23:12,2530.75
365,2023-08-24 09:23:13,2530.7
366,2023-08-24 09:23:14,2530.75
367,2023-08-24 09:23:16,2530.7
368,2023-08-24 09:23:17,2530.7
369,2023-08-24 09:23:18,2530.65
370,2023-08-24 09:23:19,2531.1
371,2023-08-24 09:23:20,2532.0
372,2023-08-24 09:23:21,2531.95
373,2023-08-24 09:23:23,2531.8
374,2023-08-24 09:23:24,2532.0
375,2023-08-24 09:23:25,2532.0
376,2023-08-24 09:23:26,2531.8
377,2023-08-24 09:23:27,2531.9
378,2023-08-24 09:23:28,2532.0
379,2023-08-24 09:23:29,2531.5
380,2023-08-24 09:23:30,2532.0
381,2023-08-24 09:23:31,2532.25
382,2023-08-24 09:23:33,2531.6
383,2023-08-24 09:23:34,2531.1
384,2023-08-24 09:23:35,2531.6
385,2023-08-24 09:23:36,2531.0
386,2023-08-24 09:23:37,2531.6
387,2023-08-24 09:23:38,2532.0
388,2023-08-24 09:23:39,2532.15
389,2023-08-24 09:23:40,2532.05
390,2023-08-24 09:23:42,2531.6
391,2023-08-24 09:23:43,2531.9
392,2023-08-24 09:23:44,2532.1
393,2023-08-24 09:23:45,2532.1
394,2023-08-24 09:23:46,2532.25
395,2023-08-24 09:23:47,2532.0
396,2023-08-24 09:23:48,2532.4
397,2023-08-24 09:23:49,2532.4
398,2023-08-24 09:23:50,2532.25
399,2023-08-24 09:23:51,2532.45
400,2023-08-24 09:23:52,2532.75
401,2023-08-24 09:24:23,2531.6
402,2023-08-24 09:24:24,2531.6
403,2023-08-24 09:24:25,2531.75
404,2023-08-24 09:24:26,2531.55
405,2023-08-24 09:24:27,2530.35
406,2023-08-24 09:24:28,2531.45
407,2023-08-24 09:24:29,2531.2
408,2023-08-24 09:24:30,2531.2
409,2023-08-24 09:24:31,2530.3
410,2023-08-24 09:24:32,2531.05
411,2023-08-24 09:24:33,2531.5
412,2023-08-24 09:24:34,2531.5
413,2023-08-24 09:24:35,2531.5
414,2023-08-24 09:24:36,2531.05
415,2023-08-24 09:24:37,2531.05
416,2023-08-24 09:24:38,2530.9
417,2023-08-24 09:24:39,2530.85
418,2023-08-24 09:24:40,2530.0
419,2023-08-24 09:24:41,2529.9
420,2023-08-24 09:24:42,2529.15
421,2023-08-24 09:24:43,2530.0
422,2023-08-24 09:24:44,2529.75
423,2023-08-24 09:24:45,2529.9
424,2023-08-24 09:24:46,2529.9
425,2023-08-24 09:24:47,2529.9
426,2023-08-24 09:24:48,2529.9
427,2023-08-24 09:24:49,2529.9
428,2023-08-24 09:24:50,2529.05
429,2023-08-24 09:24:51,2529.8
430,2023-08-24 09:24:52,2529.85
431,2023-08-24 09:24:53,2529.85
432,2023-08-24 09:24:54,2529.85
433,2023-08-24 09:24:55,2529.8
434,2023-08-24 09:24:56,2529.15
435,2023-08-24 09:24:57,2529.75
436,2023-08-24 09:24:58,2529.05
437,2023-08-24 09:24:59,2529.4
438,2023-08-24 09:25:00,2530.0
439,2023-08-24 09:25:01,2530.0
440,2023-08-24 09:25:02,2530.75
441,2023-08-24 09:25:03,2530.0
442,2023-08-24 09:25:04,2530.0
443,2023-08-24 09:25:05,2529.8
444,2023-08-24 09:25:06,2529.8
445,2023-08-24 09:25:07,2529.9
446,2023-08-24 09:25:08,2529.85
447,2023-08-24 09:25:09,2529.85
448,2023-08-24 09:25:10,2529.85
449,2023-08-24 09:25:11,2529.85
450,2023-08-24 09:25:12,2530.65
451,2023-08-24 09:25:13,2530.65
452,2023-08-24 09:25:14,2530.6
453,2023-08-24 09:25:15,2530.7
454,2023-08-24 09:25:16,2530.5
455,2023-08-24 09:25:17,2530.5
456,2023-08-24 09:25:18,2530.0
457,2023-08-24 09:25:19,2530.0
458,2023-08-24 09:25:20,2530.75
459,2023-08-24 09:25:21,2530.75
460,2023-08-24 09:25:22,2530.2
461,2023-08-24 09:25:23,2530.0
462,2023-08-24 09:25:24,2530.7
463,2023-08-24 09:25:25,2530.7
464,2023-08-24 09:25:26,2530.65
465,2023-08-24 09:25:27,2530.7
466,2023-08-24 09:25:28,2530.7
467,2023-08-24 09:25:29,2530.7
468,2023-08-24 09:25:30,2530.7
469,2023-08-24 09:25:31,2530.65
470,2023-08-24 09:25:32,2530.8
471,2023-08-24 09:25:33,2530.05
472,2023-08-24 09:25:34,2530.0
473,2023-08-24 09:25:35,2530.9
474,2023-08-24 09:25:36,2530.9
475,2023-08-24 09:25:37,2530.9
476,2023-08-24 09:25:38,2530.7
477,2023-08-24 09:25:39,2530.9
478,2023-08-24 09:25:40,2531.05
479,2023-08-24 09:25:41,2530.9
480,2023-08-24 09:25:42,2530.9
481,2023-08-24 09:25:43,2530.9
482,2023-08-24 09:25:44,2530.9
483,2023-08-24 09:25:45,2530.65
484,2023-08-24 09:25:46,2530.65
485,2023-08-24 09:25:47,2530.7
486,2023-08-24 09:25:48,2531.1
487,2023-08-24 09:25:49,2531.1
488,2023-08-24 09:25:50,2530.55
489,2023-08-24 09:25:51,2530.55
490,2023-08-24 09:25:52,2531.1
491,2023-08-24 09:25:53,2531.35
492,2023-08-24 09:25:54,2531.35
493,2023-08-24 09:25:55,2531.4
494,2023-08-24 09:25:56,2530.8
495,2023-08-24 09:25:57,2531.5
496,2023-08-24 09:25:58,2531.1
497,2023-08-24 09:25:59,2531.1
498,2023-08-24 09:26:00,2531.4
499,2023-08-24 09:26:01,2530.9
500,2023-08-24 09:26:02,2530.9
501,2023-08-24 09:26:03,2530.9
502,2023-08-24 09:26:04,2530.9
503,2023-08-24 09:26:05,2530.9
504,2023-08-24 09:26:06,2530.2
505,2023-08-24 09:26:07,2530.85
506,2023-08-24 09:26:08,2530.9
507,2023-08-24 09:26:09,2530.9
508,2023-08-24 09:26:10,2530.5
509,2023-08-24 09:26:11,2530.5
510,2023-08-24 09:26:12,2530.75
511,2023-08-24 09:26:13,2530.75
512,2023-08-24 09:26:14,2530.85
513,2023-08-24 09:26:15,2530.75
514,2023-08-24 09:26:16,2530.45
515,2023-08-24 09:26:17,2530.45
516,2023-08-24 09:26:18,2530.75
517,2023-08-24 09:26:19,2530.75
518,2023-08-24 09:26:20,2530.7
519,2023-08-24 09:26:21,2530.4
520,2023-08-24 09:26:22,2530.45
521,2023-08-24 09:26:23,2530.75
522,2023-08-24 09:26:24,2530.55
523,2023-08-24 09:26:25,2530.7
524,2023-08-24 09:26:26,2530.75
525,2023-08-24 09:26:27,2530.75
526,2023-08-24 09:26:28,2530.5
527,2023-08-24 09:26:29,2530.25
528,2023-08-24 09:26:30,2530.9
529,2023-08-24 09:26:31,2530.7
530,2023-08-24 09:26:32,2530.9
531,2023-08-24 09:26:33,2530.9
532,2023-08-24 09:26:34,2530.85
533,2023-08-24 09:26:35,2530.9
534,2023-08-24 09:26:36,2530.9
535,2023-08-24 09:26:37,2530.9
536,2023-08-24 09:26:38,2530.9
537,2023-08-24 09:26:39,2530.9
538,2023-08-24 09:26:40,2530.75
539,2023-08-24 09:26:41,2530.9
540,2023-08-24 09:26:42,2530.9
541,2023-08-24 09:26:43,2530.9
542,2023-08-24 09:26:44,2530.9
543,2023-08-24 09:26:45,2530.9
544,2023-08-24 09:26:46,2530.9
545,2023-08-24 09:26:47,2530.9
546,2023-08-24 09:26:48,2530.9
547,2023-08-24 09:26:49,2530.9
548,2023-08-24 09:26:50,2530.95
549,2023-08-24 09:26:51,2530.65
550,2023-08-24 09:26:53,2531.0
551,2023-08-24 09:26:54,2531.0
552,2023-08-24 09:26:56,2531.0
553,2023-08-24 09:26:57,2531.0
554,2023-08-24 09:26:58,2531.0
555,2023-08-24 09:26:59,2530.95
556,2023-08-24 09:27:00,2531.75
557,2023-08-24 09:27:01,2530.9
558,2023-08-24 09:27:02,2530.9
559,2023-08-24 09:27:03,2530.4
560,2023-08-24 09:27:04,2530.4
561,2023-08-24 09:27:06,2530.4
562,2023-08-24 09:27:07,2530.4
563,2023-08-24 09:27:08,2530.0
564,2023-08-24 09:27:09,2530.0
565,2023-08-24 09:27:10,2530.4
566,2023-08-24 09:27:11,2530.4
567,2023-08-24 09:27:12,2530.4
568,2023-08-24 09:27:13,2530.4
569,2023-08-24 09:27:14,2530.4
570,2023-08-24 09:27:15,2530.4
571,2023-08-24 09:27:16,2530.4
572,2023-08-24 09:27:17,2530.05
573,2023-08-24 09:27:18,2530.0
574,2023-08-24 09:27:20,2530.0
575,2023-08-24 09:27:21,2530.4
576,2023-08-24 09:27:22,2530.8
577,2023-08-24 09:27:23,2530.8
578,2023-08-24 09:27:24,2530.8
579,2023-08-24 09:27:25,2530.4
580,2023-08-24 09:27:26,2530.8
581,2023-08-24 09:27:27,2530.0
582,2023-08-24 09:27:28,2530.85
583,2023-08-24 09:27:29,2530.4
584,2023-08-24 09:27:30,2530.4
585,2023-08-24 09:27:31,2530.85
586,2023-08-24 09:27:32,2530.4
587,2023-08-24 09:27:33,2530.9
588,2023-08-24 09:27:34,2530.9
589,2023-08-24 09:27:36,2530.85
590,2023-08-24 09:27:37,2530.85
591,2023-08-24 09:27:38,2530.85
592,2023-08-24 09:27:39,2530.8
593,2023-08-24 09:27:40,2530.85
594,2023-08-24 09:27:41,2530.05
595,2023-08-24 09:27:42,2530.05
596,2023-08-24 09:27:43,2530.8
597,2023-08-24 09:27:44,2530.0
598,2023-08-24 09:27:45,2530.85
599,2023-08-24 09:27:46,2529.95
600,2023-08-24 09:27:47,2529.95
601,2023-08-24 09:27:48,2529.95
602,2023-08-24 09:27:49,2530.3
603,2023-08-24 09:27:50,2530.5
604,2023-08-24 09:27:51,2530.5
605,2023-08-24 09:27:52,2530.65
606,2023-08-24 09:27:53,2530.45
607,2023-08-24 09:27:54,2530.85
608,2023-08-24 09:27:55,2530.45
609,2023-08-24 09:27:56,2530.85
610,2023-08-24 09:27:57,2530.85
611,2023-08-24 09:27:58,2529.2
612,2023-08-24 09:27:59,2529.9
613,2023-08-24 09:28:00,2530.1
614,2023-08-24 09:28:01,2530.0
615,2023-08-24 09:28:02,2530.0
616,2023-08-24 09:28:03,2530.1
617,2023-08-24 09:28:05,2530.4
618,2023-08-24 09:28:06,2530.4
619,2023-08-24 09:28:07,2530.5
620,2023-08-24 09:28:08,2530.0
621,2023-08-24 09:28:10,2530.9
622,2023-08-24 09:28:11,2530.9
623,2023-08-24 09:28:12,2530.9
624,2023-08-24 09:28:13,2530.95
625,2023-08-24 09:28:14,2531.0
626,2023-08-24 09:28:15,2530.3
627,2023-08-24 09:28:16,2530.8
628,2023-08-24 09:28:17,2530.45
629,2023-08-24 09:28:18,2530.45
630,2023-08-24 09:28:19,2530.45
631,2023-08-24 09:28:20,2530.45
632,2023-08-24 09:28:21,2530.9
633,2023-08-24 09:28:23,2530.9
634,2023-08-24 09:28:25,2530.25
635,2023-08-24 09:28:26,2530.4
636,2023-08-24 09:28:27,2530.55
637,2023-08-24 09:28:28,2530.45
638,2023-08-24 09:28:30,2530.55
639,2023-08-24 09:28:31,2530.4
640,2023-08-24 09:28:32,2530.55
641,2023-08-24 09:28:33,2530.9
642,2023-08-24 09:28:34,2530.9
643,2023-08-24 09:28:35,2530.9
644,2023-08-24 09:28:37,2530.95
645,2023-08-24 09:28:38,2530.95
646,2023-08-24 09:28:39,2531.1
647,2023-08-24 09:28:40,2531.0
648,2023-08-24 09:28:41,2531.2
649,2023-08-24 09:28:43,2532.0
650,2023-08-24 09:28:44,2532.0
651,2023-08-24 09:28:45,2532.0
652,2023-08-24 09:28:46,2532.0
653,2023-08-24 09:28:48,2532.0
654,2023-08-24 09:28:49,2532.55
655,2023-08-24 09:28:50,2532.0
656,2023-08-24 09:28:51,2532.55
657,2023-08-24 09:29:23,2532.0
658,2023-08-24 09:29:24,2532.8
659,2023-08-24 09:29:25,2532.8
660,2023-08-24 09:29:26,2532.8
661,2023-08-24 09:29:27,2532.5
662,2023-08-24 09:29:28,2532.5
663,2023-08-24 09:29:29,2532.5
664,2023-08-24 09:29:30,2532.8
665,2023-08-24 09:29:31,2532.8
666,2023-08-24 09:29:32,2532.55
667,2023-08-24 09:29:33,2532.55
668,2023-08-24 09:29:34,2532.05
669,2023-08-24 09:29:35,2532.85
670,2023-08-24 09:29:36,2532.8
671,2023-08-24 09:29:37,2532.8
672,2023-08-24 09:29:38,2532.9
673,2023-08-24 09:29:39,2532.8
674,2023-08-24 09:29:40,2532.7
675,2023-08-24 09:29:41,2532.8
676,2023-08-24 09:29:42,2532.7
677,2023-08-24 09:29:43,2532.8
678,2023-08-24 09:29:44,2532.25
679,2023-08-24 09:29:45,2533.0
680,2023-08-24 09:29:46,2533.0
681,2023-08-24 09:29:47,2532.55
682,2023-08-24 09:29:48,2533.45
683,2023-08-24 09:29:49,2532.95
684,2023-08-24 09:29:51,2533.5
685,2023-08-24 09:29:52,2533.8
686,2023-08-24 09:29:53,2533.5
687,2023-08-24 09:29:54,2533.5
688,2023-08-24 09:29:55,2533.85
689,2023-08-24 09:29:56,2533.5
690,2023-08-24 09:29:57,2533.75
691,2023-08-24 09:29:59,2533.65
692,2023-08-24 09:30:01,2533.2
693,2023-08-24 09:30:02,2533.65
694,2023-08-24 09:30:03,2533.5
695,2023-08-24 09:30:04,2533.8
696,2023-08-24 09:30:05,2533.8
697,2023-08-24 09:30:06,2533.95
698,2023-08-24 09:30:07,2533.8
